"id_serie";"Run Fondo";"caract";"fecha_inicio";"fecha_termino";"valor_cuota_inicio";"continuadora"
FAMIL;"8064";;2012-01-04;;1000.0000;
ALFA;"8430";;2006-05-24;2012-01-09;1000.0000;
BETA;"8430";APV;2006-05-24;2012-01-09;1000.0000;
A;"8430";;2019-12-04;;1500.0000;
ALPAT;"8430";;2012-01-10;;1000.0000;
APV;"8430";APV;2012-01-10;;2149.4183;BETA
BCI;"8430";;2016-07-19;;1000.0000;
BPRIV;"8430";;2012-01-10;;1000.0000;
CLASI;"8430";;2012-01-10;;1705.0069;ALFA
FAMIL;"8430";;2012-01-10;;1000.0000;
GAMMA;"8430";;2018-12-19;;599342.0000;GAMMA
UNICA;"10222";;2022-02-28;;1000.0000;
UNICA;"10315";;2022-08-08;;1000.0000;
A;"10355";;2022-11-02;;1000.0000;
APV;"10355";APV;2022-11-02;;1000.0000;
A;"10430";;2023-03-15;;1000.0000;
APV;"10430";APV;2023-03-15;;1000.0000;
A;"8506";;2007-05-07;2017-11-09;1000.0000;
B;"8506";APV;2016-02-03;2017-11-09;1.0000;
C;"8506";;2007-05-07;2017-11-09;1000.0000;
I;"8506";;2007-05-07;2017-11-09;1000.0000;
APV;"8506";APV;2017-11-10;;1000.0000;B
CLASICA;"8506";;2017-11-10;;1000.0000;A
D;"8506";APV;;;1000.0000;
G;"8506";APV;;;1000.0000;
INSTITUCIO;"8506";;2017-11-10;;1000.0000;I
K;"8506";;2018-11-29;;1.0000;
LIQUIDEZ;"8506";;2017-11-10;;1000.0000;C
UNICA;"8063";;1993-05-19;2006-01-11;0.0000;
A;"8063";;2006-01-12;2017-11-09;1000.0000;UNICA
B;"8063";APV;2007-12-11;2017-11-09;1000.0000;
F;"8063";;2006-01-12;2017-11-09;1000.0000;
X;"8063";;2014-01-11;2017-11-09;1000.0000;
APV;"8063";APV;2017-11-10;;1000.0000;B
CLASICA;"8063";;2017-11-10;;1000.0000;A
D;"8063";APV;2009-12-29;;1000.0000;
E;"8063";APVC;;;1000.0000;
G;"8063";APV;2012-09-20;;1000.0000;
INVER;"8063";;2017-11-10;;1000.0000;X
K;"8063";;2022-05-02;;1000.0000;
LARGOPLAZO;"8063";;2017-11-10;;1000.0000;F
A;"10517";;2023-11-23;;1000.0000;
I;"10517";;2023-11-22;;1000.0000;
A;"8902";;2011-11-21;2017-11-09;1000.0000;
B;"8902";APV;2011-11-21;2017-11-09;1000.0000;
C;"8902";;2011-11-21;2017-11-09;1000.0000;
F;"8902";;2011-11-21;2017-11-09;1000.0000;
I;"8902";;2011-11-21;2017-11-09;1000.0000;
APV;"8902";APV;2017-11-10;;1000.0000;B
CLASICA;"8902";;2017-11-10;;1000.0000;A
D;"8902";APV;2011-11-21;;1000.0000;
E;"8902";APVC;2011-11-21;;1000.0000;
G;"8902";APV;;;1000.0000;
INSTITUCIO;"8902";;2017-11-10;;1000.0000;I
K;"8902";;2016-11-04;;1000.0000;
LARGOPLAZO;"8902";;2017-11-10;;1000.0000;F
A;"9372";;;;100.0000;
ADC;"9372";;2016-12-01;;100.0000;
ALPAT;"9372";;2020-04-02;;100.0000;
APV;"9372";APV;;;100.0000;
BCI;"9372";;2023-10-03;;100.0000;
BPRIV;"9372";;2017-06-28;;100.0000;
CLASI;"9372";;;;100.0000;
COLAB;"9372";;;;100.0000;
I;"9372";;2022-12-02;;100.0000;
ADC;"10067";;;;1000.0000;
ALPAT;"10067";;2021-08-03;;1000.0000;
APV;"10067";APV;2021-06-22;;1000.0000;
APV-AP;"10067";APV;;;1000.0000;
BCI;"10067";;2021-05-17;;1000.0000;
BPRIV;"10067";;2021-11-16;;1000.0000;
CLASI;"10067";;2021-05-07;;1000.0000;
COLAB;"10067";;2021-07-26;;1000.0000;
BCI;"10478";;2023-06-27;;1000.0000;
DIGITAL;"10478";;2023-06-27;;1000.0000;
ALFA;"8434";;2006-05-24;2012-01-08;1000.0000;
BETA;"8434";APV;2006-05-24;2012-01-08;1000.0000;
A;"8434";;;;1000.0000;
ALPAT;"8434";;2012-01-09;;1000.0000;
APV;"8434";APV;2012-01-09;;1490.5320;BETA
BCI;"8434";;2018-06-12;;1000.0000;
BPRIV;"8434";;2012-01-09;;1000.0000;
CLASI;"8434";;2012-01-09;;1354.7920;ALFA
FAMIL;"8434";;2012-01-09;;1000.0000;
I;"8434";;;;1000.0000;
UNICA;"8514";;2007-09-03;2012-01-08;100.0000;
ALPAT;"8514";;2012-01-09;;1000.0000;
APV;"8514";APV;2012-01-09;;1000.0000;
BCI;"8514";;2022-12-16;;1000.0000;
BPRIV;"8514";;2012-01-09;;1000.0000;
CLASI;"8514";;2012-01-09;;39979.0808;UNICA
FAMIL;"8514";;2012-01-09;;1000.0000;
APVC;"8640";APVC;2009-09-11;2021-02-16;1000.0000;
ALTOP;"8640";;2009-03-13;;1000.0000;
APV;"8640";APV;2009-03-13;;1000.0000;
BPRIV;"8640";;2012-01-10;;1000.0000;
CLASI;"8640";;2009-03-13;;1000.0000;
COLAB;"8640";;2021-02-19;;1000.0000;
FAMIL;"8640";;2012-01-10;;1000.0000;
ALPAT;"9511";;2017-09-11;;1000.0000;
APV;"9511";APV;2017-09-13;;1000.0000;
BCI;"9511";;;;1000.0000;
BPRIV;"9511";;2017-10-25;;1000.0000;
CLASI;"9511";;2017-09-07;;1000.0000;
COLAB;"9511";;2021-02-12;;1000.0000;
UNICA;"8731";;2009-11-16;2018-01-04;1000.0000;
APVC;"8731";APVC;;2021-02-17;1000.0000;
APV;"8731";APV;2018-05-08;;1000.0000;
CLASI;"8731";;2018-01-05;;1000.0000;UNICA
COLAB;"8731";;2021-02-19;;1000.0000;
APVC;"9228";APVC;;2021-02-16;1000.0000;
ALPAT;"9228";;2015-09-11;;1000.0000;
APV;"9228";APV;2015-09-07;;1000.0000;
BPRIV;"9228";;2015-09-14;;1000.0000;
CLASI;"9228";;2015-08-28;;1000.0000;
COLAB;"9228";;2021-02-19;;1000.0000;
FAMIL;"9228";;2015-10-14;;1000.0000;
I;"9228";;2021-04-23;;1000.0000;
APVC;"8639";APVC;2009-09-11;2021-02-16;1000.0000;
ALTOP;"8639";;2009-03-12;;1000.0000;
APV;"8639";APV;2009-03-12;;1000.0000;
BPRIV;"8639";;2012-01-10;;1000.0000;
CLASI;"8639";;2009-03-12;;1000.0000;
COLAB;"8639";;2021-02-23;;1000.0000;
FAMIL;"8639";;2012-01-10;;1000.0000;
ALPAT;"10071";;2021-05-19;;100.0000;
APV;"10071";APV;2021-07-29;;100.0000;
APV-AP;"10071";APV;2021-07-05;;100.0000;
BPRIV;"10071";;2021-05-20;;100.0000;
CLASI;"10071";;2021-05-14;;100.0000;
COLAB;"10071";;2021-05-14;;100.0000;
ALPAT;"10072";;2021-05-13;;100.0000;
APV;"10072";APV;2021-07-02;;100.0000;
APV-AP;"10072";APV;2021-07-07;;100.0000;
BPRIV;"10072";;2021-05-11;;100.0000;
CLASI;"10072";;2021-05-13;;100.0000;
COLAB;"10072";;2021-07-09;;100.0000;
ALPAT;"9060";;2020-12-04;;1000.0000;
APV;"9060";APV;2014-06-05;;1000.0000;
APV-AP;"9060";APV;2021-05-10;;1000.0000;
BPRIV;"9060";;2020-12-03;;1000.0000;
COLAB;"9060";;2020-12-02;;1000.0000;
INVER;"9060";;2014-06-05;;1000.0000;
ALPAT;"9061";;2020-12-04;;1000.0000;
APV;"9061";APV;2014-06-10;;1000.0000;
APV-AP;"9061";APV;2021-05-06;;1000.0000;
BPRIV;"9061";;2020-12-03;;1000.0000;
COLAB;"9061";;2021-01-08;;1000.0000;
INVER;"9061";;2014-06-10;;1000.0000;
ALPAT;"9062";;2020-12-03;;1000.0000;
APV;"9062";APV;2014-06-04;;1000.0000;
APV-AP;"9062";APV;2020-12-23;;1000.0000;
BPRIV;"9062";;2020-12-22;;1000.0000;
COLAB;"9062";;2020-12-10;;1000.0000;
INVER;"9062";;2014-06-04;;1000.0000;
ALPAT;"9063";;2020-12-04;;1000.0000;
APV;"9063";APV;2014-06-11;;1000.0000;
APV-AP;"9063";APV;2021-05-10;;1000.0000;
BPRIV;"9063";;2020-12-03;;1000.0000;
COLAB;"9063";;2020-12-09;;1000.0000;
INVER;"9063";;2014-06-11;;1000.0000;
UNICA;"8976";;2013-03-01;2020-12-01;1000.0000;
ALPAT;"8976";;2020-12-02;;1000.0000;UNICA
APV;"8976";APV;2021-05-28;;1000.0000;
APV-AP;"8976";APV;2021-11-29;;1000.0000;
BPRIV;"8976";;2021-01-25;;1000.0000;
COLAB;"8976";;2020-12-10;;1000.0000;
INVER;"8976";;2020-12-02;;1000.0000;
UNICA;"8107";;1997-03-26;2003-01-07;10000.0000;
DELTA;"8107";;2003-01-08;2004-02-25;16941.9528;
ALFA;"8107";;2003-01-08;2011-12-29;16941.8410;UNICA
BETA;"8107";APV;2003-01-08;2011-12-29;16942.2328;UNICA
ALPAT;"8107";;2011-12-30;2019-03-26;10000.0000;
CLASI;"8107";;2011-12-30;2019-03-26;NaN;ALFA
A;"8107";;2022-12-14;;13800.0000;
ADC;"8107";;2022-12-23;;1000.0000;"1000"
AFP;"8107";;;;1000000.0000;"1000"
AP;"8107";;2019-03-27;;13176.6963;ALPAT
APV;"8107";APV;2011-12-30;;23483.0636;BETA
BCI;"8107";;2023-05-26;;10000.0000;
CLASS;"8107";;2019-03-27;;27858.6166;CLASI
E;"8107";;2019-03-27;;10000.0000;
GAMMA;"8107";;2003-01-08;;16941.9697;
I;"8107";;2022-12-21;;100000.0000;
UNICA;"8037";;1988-05-04;2003-01-07;1000.0000;
DELTA;"8037";;2003-01-08;2004-02-25;462513.0072;
ALFA;"8037";;2003-01-08;2011-12-29;462512.6040;UNICA
BETA;"8037";APV;2003-01-08;2011-12-29;462513.6461;UNICA
ALPAT;"8037";;2011-12-30;2022-11-01;100000.0000;
APVC;"8037";APVC;2011-12-30;2022-11-01;100000.0000;
BCI;"8037";;;2022-11-01;10000.0000;
FAMIL;"8037";;2011-12-30;2022-11-01;100000.0000;
A;"8037";;2016-06-17;;100000.0000;
AFP;"8037";;;;1000.0000;
APV;"8037";APV;2011-12-30;;533162.0583;BETA
CLASI;"8037";;2011-12-30;;528784.5018;ALFA
E;"8037";;2022-12-26;;10000.0000;
GAMMA;"8037";;2003-01-08;;462513.3771;
I;"8037";;2016-02-24;;100000.0000;
A;"9226";;;;1000.0000;
ADC;"9226";;2015-09-14;;1000.0000;
ALPAT;"9226";;2015-09-02;;1000.0000;
APV;"9226";APV;2016-05-06;;1000.0000;
BCI;"9226";;2023-07-31;;1000.0000;
BPRIV;"9226";;2015-08-25;;1000.0000;
CLASI;"9226";;;;1000.0000;
INSTI;"9226";;2015-08-31;;1000.0000;
A;"9371";;;;100.0000;
ADC;"9371";;2016-12-01;;100.0000;
ALPAT;"9371";;;;100.0000;
APV;"9371";APV;2023-10-19;;100.0000;
BCI;"9371";;2020-01-09;;109.2159;
BPRIV;"9371";;2017-03-20;;100.0000;
CLASI;"9371";;2020-01-09;;107.9242;
COLAB;"9371";;;;100.0000;
I;"9371";;2017-08-14;;100.0000;
A;"8967";;;;100.0000;
ADC;"8967";;2021-05-14;;100.0000;
ALPAT;"8967";;2012-12-20;;100.0000;
APV;"8967";APV;2022-04-07;;100.0000;
BCI;"8967";;2015-03-06;;100.0000;
BPRIV;"8967";;2012-12-20;;100.0000;
CLASI;"8967";;2012-12-20;;100.0000;
COLAB;"8967";;2021-03-10;;100.0000;
INSTI;"8967";;2012-12-20;;100.0000;
FAMIL;"9231";;;2019-12-10;100.0000;
A;"9231";;2016-06-23;;100.0000;
ADC;"9231";;2015-10-27;;100.0000;
ALPAT;"9231";;2016-02-19;;100.0000;
APV;"9231";APV;;;100.0000;
BCI;"9231";;2016-07-19;;100.0000;
BPRIV;"9231";;2015-10-01;;100.0000;
CLASI;"9231";;2015-09-24;;100.0000;
COLAB;"9231";;2021-03-10;;100.0000;
INSTI;"9231";;2016-04-08;;100.0000;
ALFA;"8257";;2003-07-21;2011-12-29;100.0000;
ADC;"8257";;2021-04-27;;100.0000;
ALPAT;"8257";;2011-12-30;;100.0000;
APV;"8257";APV;2021-04-12;;100.0000;
BCI;"8257";;2018-07-12;;100.0000;
CLASI;"8257";;2011-12-30;;120.8857;ALFA
COLAB;"8257";;2021-03-05;;100.0000;
GAMMA;"8257";;2003-07-21;;100.0000;
ALTOP;"8625";;2008-06-18;;1000.0000;
APV;"8625";APV;2008-06-18;;1000.0000;
BCI;"8625";;2022-06-13;;1000.0000;
BPRIV;"8625";;2012-01-09;;1000.0000;
CLASI;"8625";;2008-06-18;;1000.0000;
FAMIL;"8625";;2012-01-09;;1000.0000;
ALTOP;"8712";;2009-05-19;;1000.0000;
APV;"8712";APV;2009-05-19;;1000.0000;
BCI;"8712";;;;1000.0000;
BPRIV;"8712";;2012-01-09;;1000.0000;
CLASI;"8712";;2009-05-19;;1000.0000;
FAMIL;"8712";;2012-01-09;;1000.0000;
ADC;"9981";;2020-12-30;;1000.0000;
INSTI;"9981";;2021-03-22;;1000.0000;
GAMMA;"8327";;2004-10-21;2009-03-25;1000.0000;
ALFA;"8327";;2004-10-21;2009-04-16;1000.0000;
BETA;"8327";APV;2004-10-21;2009-04-16;1000.0000;
A;"8327";;;;1000.0000;
AP;"8327";;2020-04-28;;1000.0000;
APV;"8327";APV;2009-04-17;;1297.3099;BETA
BCI;"8327";;2017-11-23;;1000.0000;
BP;"8327";;2020-04-24;;1000.0000;
CLASI;"8327";;2009-04-17;;1254.1088;ALFA
FAMIL;"8327";;2012-01-04;;1000.0000;
UNICA;"8174";;2000-11-02;2003-01-07;1000.0000;
DELTA;"8174";;2003-01-08;2011-12-23;1155.9504;
GAMMA;"8174";;2003-01-08;2011-12-23;1155.9504;
ALFA;"8174";;2003-01-08;2012-01-03;1156.0434;UNICA
BETA;"8174";APV;2003-01-08;2012-01-03;1155.9504;UNICA
APVC;"8174";APVC;2012-01-04;2022-08-04;1000.0000;
ALPAT;"8174";;2020-01-16;;1000.0000;
APV;"8174";APV;2012-01-04;;1734.8975;BETA
BCI;"8174";;2019-08-12;;1000.0000;
BPRIV;"8174";;2017-11-30;;1000.0000;
CLASI;"8174";;2012-01-04;;1594.0596;ALFA
FAMIL;"8174";;2012-01-04;;1000.0000;
I;"8174";;2020-06-17;;1000.0000;
ALFA;"8460";;2006-09-14;2011-12-01;1000.0000;
BETA;"8460";APV;2006-09-14;2011-12-01;1000.0000;
A;"8460";;2017-12-29;;1800.0000;
ALPAT;"8460";;2011-12-02;;1000.0000;
APV;"8460";APV;2011-12-02;;1000.0000;BETA
APVC;"8460";APVC;2011-12-02;;1000.0000;
BCI;"8460";;2015-03-04;;1000.0000;
BPRIV;"8460";;2011-12-02;;1000.0000;
CLASI;"8460";;2011-12-02;;1000.0000;ALFA
FAMIL;"8460";;2011-12-02;;1000.0000;
A;"8941";;;;1000.0000;
AP;"8941";;2019-12-23;;1000.0000;
APV;"8941";APV;2020-01-08;;1000.0000;
BCI;"8941";;2015-06-08;;1000.0000;
BP;"8941";;2020-01-16;;1000.0000;
CLASI;"8941";;2012-07-10;;1000.0000;
FAMIL;"8941";;2012-07-10;;1000.0000;
UNICA;"8108";;1997-04-03;2003-01-07;1000.0000;
DELTA;"8108";;2003-01-08;2011-12-23;1728.6192;
GAMMA;"8108";;2003-01-08;2011-12-23;1728.6192;
ALFA;"8108";;2003-01-08;2012-01-03;1728.8413;UNICA
BETA;"8108";APV;2003-01-08;2012-01-03;1728.9028;UNICA
A;"8108";;;;1800.0000;
ALPAT;"8108";;2012-01-04;;1000.0000;
APV;"8108";APV;2012-01-04;;2892.6059;BETA
BCI;"8108";;2016-01-19;;1000.0000;
BPRIV;"8108";;2012-01-04;;1000.0000;
CLASI;"8108";;2012-01-04;;2585.9109;ALFA
FAMIL;"8108";;2012-01-04;;1000.0000;
BCI;"9961";;2020-12-03;;1000.0000;
CLASI;"9961";;2020-12-07;;1000.0000;
BCI;"10045";;2021-04-15;;1000.0000;
CLASI;"10045";;2021-04-16;;1000.0000;
BCI;"10317";;2022-07-27;;100.0000;
CLASI;"10317";;2022-07-27;;100.0000;
BCI;"10267";;2022-05-12;;1000.0000;
CLASI;"10267";;2022-05-13;;1000.0000;
APV;"10361";APV;;;1000.0000;
BCI;"10361";;;;1000.0000;
CLASI;"10361";;;;1000.0000;
APV;"10364";APV;2022-10-26;;1000.0000;
BCI;"10364";;2022-10-25;;1000.0000;
CLASI;"10364";;2022-10-25;;1000.0000;
APV;"10452";APV;2023-04-14;;1000.0000;
BCI;"10452";;2023-04-10;;1000.0000;
CLASI;"10452";;2023-04-10;;1000.0000;
APV;"10471";APV;2023-05-31;;1000.0000;
BCI;"10471";;2023-05-29;;1000.0000;
CLASI;"10471";;2023-05-29;;1000.0000;
BCI;"10250";;2022-04-11;;1000.0000;
CLASI;"10250";;2022-04-11;;1000.0000;
APV;"10499";APV;2023-08-02;;1000.0000;
BCI;"10499";;2023-07-27;;1000.0000;
CLASI;"10499";;2023-07-27;;1000.0000;
APV;"10508";APV;2023-09-05;;1000.0000;
BCI;"10508";;2023-09-04;;1000.0000;
CLASI;"10508";;2023-09-04;;1000.0000;
APV;"10229";APV;2022-03-04;2023-10-11;1000.0000;
BCI;"10229";;2022-03-03;2023-10-11;1000.0000;
CLASI;"10229";;2022-03-03;2023-10-11;1000.0000;
APV;"10171";APV;2021-11-12;;1000.0000;
BCI;"10171";;2021-11-09;;1000.0000;
CLASI;"10171";;2021-11-09;;1000.0000;
UNICA;"8513";;2007-09-03;2012-01-08;100.0000;
ALPAT;"8513";;2012-01-09;;1000.0000;
APV;"8513";APV;2012-01-09;;1000.0000;
BCI;"8513";;2022-02-09;;1000.0000;
BPRIV;"8513";;2012-01-09;;1000.0000;
CLASI;"8513";;2012-01-09;;34192.4449;UNICA
FAMIL;"8513";;2012-01-09;;1000.0000;
ALFA;"8588";;2008-02-03;2012-01-03;1633.8688;
BETA;"8588";APV;2008-02-03;2012-01-03;1633.9225;
ALPAT;"8588";;2012-01-04;;1000.0000;
APV;"8588";APV;2012-01-04;;1611.8683;BETA
BCI;"8588";;;;1000.0000;
CLASI;"8588";;2012-01-04;;1451.3096;ALFA
FAMIL;"8588";;2012-01-04;;1000.0000;
ALTOP;"8710";;2009-05-11;;1000.0000;
APV;"8710";APV;2009-05-11;;1000.0000;
BCI;"8710";;;;1000.0000;
BPRIV;"8710";;2012-01-09;;1000.0000;
CLASI;"8710";;2009-05-11;;1000.0000;
FAMIL;"8710";;2012-01-09;;1000.0000;
BCI;"10358";;2022-11-11;;1000.0000;
DIGITAL;"10358";;2023-01-18;;1000.0000;
UNICA;"8036";;1988-05-03;2003-01-07;1000.0000;
DELTA;"8036";;2003-01-08;2004-02-25;26490.7541;
ALFA;"8036";;2003-01-08;2011-12-29;26490.3182;UNICA
BETA;"8036";APV;2003-01-08;2011-12-29;26492.7152;UNICA
GAMMA;"8036";;2003-01-08;2012-11-26;26490.8865;
APV;"8036";APV;2011-12-30;;26488.8809;BETA
BCI;"8036";;2018-04-03;;10000.0000;
CLASI;"8036";;2011-12-30;;10000.0000;ALFA
FAMIL;"8036";;2011-12-30;;10000.0000;
A;"9445";;;;100.0000;
ADC;"9445";;2017-05-09;;100.0000;
ALPAT;"9445";;2017-05-02;;100.0000;
APV;"9445";APV;2021-03-09;;100.0000;
BCI;"9445";;2017-04-27;;100.0000;
BPRIV;"9445";;2017-07-06;;100.0000;
CLASI;"9445";;2017-04-24;;100.0000;
COLAB;"9445";;2021-03-10;;100.0000;
FAMIL;"9445";;;;100.0000;
I;"9445";;2017-05-02;;100.0000;
A;"8787";;2018-02-19;;1000.0000;
ADC;"8787";;2017-02-09;;1000.0000;
ALTOP;"8787";;2010-09-10;;1000.0000;
APV;"8787";APV;2010-09-10;;1000.0000;
BCI;"8787";;2020-08-11;;1000.0000;
BPRIV;"8787";;2017-11-17;;1000.0000;
UNICA;"8515";;2007-09-03;2012-12-04;100.0000;
ADC;"8515";;2021-10-27;;100.0000;
ALPAT;"8515";;2012-12-05;;100.0000;
APV;"8515";APV;2021-09-24;;100.0000;
BCI;"8515";;2021-05-12;;100.0000;
BPRIV;"8515";;2012-12-05;;100.0000;
CLASI;"8515";;2012-12-05;;83.2318;UNICA
COLAB;"8515";;2022-01-19;;100.0000;
A;"9693";;2018-12-05;;1000.0000;
B;"9693";;2018-12-05;;1000.0000;
C;"9693";;2018-12-07;;1000.0000;
D;"9693";;2019-01-25;;1000.0000;
E;"9693";;;;1000.0000;
G;"9693";;;;1000.0000;
I;"9693";;2018-12-05;;1000.0000;
J;"9693";;;;1000.0000;
A;"9905";;2020-08-19;;1000.0000;
B;"9905";;2020-09-01;;1000.0000;
C;"9905";;2020-09-21;;1000.0000;
D;"9905";;;;1000.0000;
E;"9905";;2020-08-10;;1000.0000;
G;"9905";;;;1000.0000;
I;"9905";;2021-07-21;;1000.0000;
J;"9905";;;;1000.0000;
A;"9690";;2018-12-05;;1000.0000;
B;"9690";;2018-12-05;;1000.0000;
C;"9690";;2018-12-05;;1000.0000;
D;"9690";;2018-12-11;;1000.0000;
E;"9690";;;;1000.0000;
G;"9690";;2019-04-05;;1000.0000;
H;"9690";;2023-03-02;;1000.0000;
I;"9690";;2018-12-05;;1000.0000;
J;"9690";;;;1000.0000;
A;"10450";;2023-05-10;;100.0000;
B;"10450";;2023-05-04;;100.0000;
C;"10450";;2023-05-22;;100.0000;
D;"10450";;2023-08-10;;100.0000;
E;"10450";;;;100.0000;
G;"10450";;2023-06-09;;100.0000;
H;"10450";;;;100.0000;
I;"10450";;;;100.0000;
J;"10450";;;;100.0000;
A;"9692";;2018-12-14;;1000.0000;
B;"9692";;2018-12-06;;1000.0000;
C;"9692";;2018-12-05;;1000.0000;
D;"9692";;2019-12-28;;1000.0000;
E;"9692";;2020-07-21;;1000.0000;
G;"9692";;2021-02-02;;1000.0000;
I;"9692";;2018-12-05;;1000.0000;
A;"10026";;2021-05-07;;1000.0000;
B;"10026";;2021-05-10;;1000.0000;
C;"10026";;2021-05-07;;1000.0000;
D;"10026";;;;1000.0000;
E;"10026";;2021-04-29;;1000.0000;
G;"10026";;;;1000.0000;
I;"10026";;2022-08-02;;1000.0000;
J;"10026";;;;1000.0000;
UNICA;"8178";;2000-12-14;2002-07-31;1000.0000;
A;"8178";;2002-08-01;2017-11-09;852.7262;UNICA
B;"8178";APV;2002-08-01;2017-11-09;781.2839;
C;"8178";;2007-12-11;2017-11-09;1000.0000;
F;"8178";;2006-01-12;2017-11-09;1000.0000;
I;"8178";;2007-12-11;2017-11-09;1000.0000;
J;"8178";;;2017-11-09;1000.0000;
APV;"8178";APV;2017-11-10;;1000.0000;B
CLASICA;"8178";;2017-11-10;;1000.0000;A
D;"8178";APV;2010-01-08;;1000.0000;
E;"8178";APVC;;;1000.0000;
G;"8178";APV;2012-09-20;;1000.0000;
INSTITUCIO;"8178";;2017-11-10;;1000.0000;I
K;"8178";;2019-12-18;;1000.0000;
LARGOPLAZO;"8178";;2017-11-10;;1000.0000;F
LIQUIDEZ;"8178";;2017-11-10;;1000.0000;C
PATRIMONIA;"8178";;2019-04-18;;1000.0000;J
A;"8819";;2010-11-15;2017-11-09;1000.0000;
B;"8819";APV;2010-11-15;2017-11-09;1000.0000;
C;"8819";;2010-11-15;2017-11-09;1000.0000;
F;"8819";;2010-11-15;2017-11-09;1000.0000;
I;"8819";;2010-11-15;2017-11-09;1000.0000;
J;"8819";;2016-07-18;2017-11-09;1000.0000;
APV;"8819";APV;2017-11-10;;1000.0000;B
CLASICA;"8819";;2017-11-10;;1000.0000;A
D;"8819";APV;2010-11-15;;1000.0000;
E;"8819";APVC;;;1000.0000;
G;"8819";APV;2016-08-22;;1000.0000;
INSTITUCIO;"8819";;2017-11-10;;1000.0000;I
K;"8819";;2016-07-28;;1000.0000;
LARGOPLAZO;"8819";;2017-11-10;;1000.0000;F
LIQUIDEZ;"8819";;2017-11-10;;1000.0000;C
PATRIMONIA;"8819";;2017-11-10;;1000.0000;J
A;"8553";;2008-01-09;2017-11-09;1000.0000;
B;"8553";APV;2008-01-09;2017-11-09;1000.0000;
C;"8553";;2008-01-09;2017-11-09;1000.0000;
F;"8553";;2008-01-09;2017-11-09;1000.0000;
I;"8553";;2008-01-09;2017-11-09;1000.0000;
J;"8553";;2016-07-18;2017-11-09;1000.0000;
APV;"8553";APV;2017-11-10;;1000.0000;B
CLASICA;"8553";;2017-11-10;;1000.0000;A
D;"8553";APV;;;1000.0000;
E;"8553";APVC;;;1000.0000;
G;"8553";APV;;;1000.0000;
INSTITUCIO;"8553";;2017-11-10;;1000.0000;I
K;"8553";;2016-09-08;;1000.0000;
LARGOPLAZO;"8553";;2017-11-10;;1000.0000;F
LIQUIDEZ;"8553";;2017-11-10;;1000.0000;C
PATRIMONIA;"8553";;2017-11-10;;1000.0000;J
UNICA;"8142";;1999-11-24;2002-07-31;1000.0000;
A;"8142";;2002-08-01;2008-01-07;1000.0000;UNICA
A;"8142";;2008-01-08;2017-11-09;922.8553;
B;"8142";APV;2002-08-01;2017-11-09;841.2926;
C;"8142";;2008-01-08;2017-11-09;1000.0000;
F;"8142";;2008-01-08;2017-11-09;1000.0000;
I;"8142";;2008-01-08;2017-11-09;2477.6680;A
APV;"8142";APV;2017-11-10;;1000.0000;B
CLASICA;"8142";;2017-11-10;;1000.0000;A
D;"8142";APV;2009-12-29;;1000.0000;
E;"8142";APVC;;;1000.0000;
G;"8142";APV;2012-09-20;;1000.0000;
INSTITUCIO;"8142";;2017-11-10;;1000.0000;I
K;"8142";;2016-11-23;;1000.0000;
LARGOPLAZO;"8142";;2017-11-10;;1000.0000;F
LIQUIDEZ;"8142";;2017-11-10;;1000.0000;C
PATRIMONIA;"8142";;2022-02-10;;1000.0000;
X;"8142";;;;1000.0000;
UNICA;"8114";;1997-08-20;2002-07-31;1000.0000;
A;"8114";;2002-08-01;2017-11-09;972.0369;UNICA
B;"8114";APV;2002-08-01;2017-11-09;1000.0000;
C;"8114";;2007-11-20;2017-11-09;1000.0000;
F;"8114";;2006-01-12;2017-11-09;1000.0000;
I;"8114";;2007-11-20;2017-11-09;1000.0000;
J;"8114";;2016-01-06;2017-11-09;1000.0000;
APV;"8114";APV;2017-11-10;;1000.0000;B
CLASICA;"8114";;2017-11-10;;1000.0000;A
D;"8114";APV;2010-01-08;;1000.0000;
E;"8114";APVC;;;1000.0000;
G;"8114";APV;2012-09-20;;1000.0000;
INSTITUCIO;"8114";;2017-11-10;;1000.0000;I
K;"8114";;2019-12-18;;1000.0000;
LARGOPLAZO;"8114";;2017-11-10;;1000.0000;F
LIQUIDEZ;"8114";;2017-11-10;;1000.0000;C
PATRIMONIA;"8114";;2017-11-10;;1000.0000;J
A;"9223";;2015-08-18;2017-11-09;1000.0000;
B;"9223";APV-APVC;2015-08-17;2017-11-09;1000.0000;
C;"9223";;2015-08-17;2017-11-09;1000.0000;
F;"9223";;2015-08-31;2017-11-09;1000.0000;
I;"9223";;2015-10-05;2017-11-09;1000.0000;
J;"9223";;;2017-11-09;1000.0000;
APV;"9223";APV;2017-11-10;;1000.0000;B
CLASICA;"9223";;2017-11-10;;1000.0000;A
D;"9223";APV;2016-08-04;;1000.0000;
E;"9223";APVC;;;1000.0000;
G;"9223";APV;2016-09-01;;1000.0000;
INSTITUCIO;"9223";;2017-11-10;;1000.0000;I
K;"9223";;;;1000.0000;
LARGOPLAZO;"9223";;2017-11-10;;1000.0000;F
LIQUIDEZ;"9223";;2017-11-10;;1000.0000;C
PATRIMONIA;"9223";;;;1000.0000;J
A;"9007";;2013-07-29;2017-11-09;1000.0000;
B;"9007";APV-APVC;2013-07-29;2017-11-09;1000.0000;
